Date,Price,Open,High,Low,Vol.,Change %
6/3/2015,5143.59,5176.60,5186.97,5059.49,414.26K,-0.35%
6/4/2015,5181.42,5156.01,5194.23,4863.47,482.77K,0.74%
6/5/2015,5230.55,5254.90,5288.34,5104.18,545.96K,0.95%
6/8/2015,5353.75,5259.41,5370.61,5202.59,637.31K,2.36%
6/9/2015,5317.46,5379.47,5380.43,5251.21,570.43K,-0.68%
6/10/2015,5309.11,5254.30,5374.83,5209.68,442.17K,-0.16%
6/11/2015,5306.59,5305.14,5329.30,5248.16,392.34K,-0.05%
6/12/2015,5335.12,5329.28,5351.65,5283.09,430.13K,0.54%
6/15/2015,5221.17,5354.01,5362.45,5207.31,475.75K,-2.14%
6/16/2015,5064.82,5165.02,5204.30,5015.26,411.68K,-2.99%
6/17/2015,5138.83,5072.31,5158.37,4949.29,397.12K,1.46%
6/18/2015,4930.55,5107.69,5121.22,4926.43,364.40K,-4.05%
6/19/2015,4637.05,4847.06,4910.45,4634.69,358.11K,-5.95%
6/23/2015,4786.09,4641.42,4786.95,4455.33,365.09K,3.21%
6/24/2015,4880.13,4811.59,4883.73,4744.31,434.64K,1.96%
6/25/2015,4706.52,4906.24,4919.26,4667.22,446.14K,-3.56%
6/26/2015,4336.19,4573.87,4650.19,4278.68,446.64K,-7.87%
6/29/2015,4191.55,4446.84,4451.17,4000.93,525.66K,-3.34%
6/30/2015,4473.00,4161.07,4475.77,4016.01,527.05K,6.71%
7/1/2015,4253.02,4408.98,4526.13,4235.70,431.72K,-4.92%
7/2/2015,4108.00,4287.73,4312.19,4000.06,457.06K,-3.41%
7/3/2015,3885.92,4017.20,4164.63,3785.90,429.30K,-5.41%
7/6/2015,3998.54,4218.27,4218.27,3832.47,648.10K,2.90%
7/7/2015,3928.00,3877.85,3960.64,3743.62,679.39K,-1.76%
7/8/2015,3663.04,3651.06,3762.62,3612.25,581.47K,-6.75%
7/9/2015,3897.63,3621.68,3930.26,3537.83,503.87K,6.40%
7/10/2015,4106.56,3916.27,4179.11,3887.55,500.70K,5.36%
7/13/2015,4211.81,4132.23,4278.16,4072.43,502.09K,2.56%
7/14/2015,4112.15,4178.63,4258.51,4062.50,454.42K,-2.37%
7/15/2015,3966.76,4068.88,4114.24,3899.51,421.96K,-3.54%
7/16/2015,3997.36,3949.64,4067.02,3856.32,330.53K,0.77%
7/17/2015,4151.50,4023.76,4190.19,4000.23,331.11K,3.86%
7/20/2015,4160.61,4157.06,4221.69,4106.39,352.67K,0.22%
7/21/2015,4166.01,4109.76,4201.48,4081.70,318.38K,0.13%
7/22/2015,4157.16,4148.56,4187.43,4094.71,318.95K,-0.21%
7/23/2015,4250.81,4158.93,4262.06,4148.82,354.47K,2.25%
7/24/2015,4176.28,4255.20,4299.65,4154.62,392.05K,-1.75%
7/27/2015,3818.73,4097.80,4156.31,3817.17,365.06K,-8.56%
7/28/2015,3811.09,3690.97,3883.45,3627.42,383.53K,-0.20%
7/29/2015,3930.38,3839.96,3934.00,3769.19,276.97K,3.13%
7/30/2015,3815.41,3915.78,3968.53,3802.88,271.55K,-2.93%
7/31/2015,3816.70,3777.15,3863.62,3757.99,222.38K,0.03%
8/3/2015,3829.24,3766.07,3829.24,3742.58,245.81K,0.33%
8/4/2015,3948.16,3827.37,3948.45,3801.03,220.24K,3.11%
8/5/2015,3866.90,3937.62,3962.28,3858.66,200.48K,-2.06%
8/6/2015,3831.85,3802.93,3888.69,3793.24,147.28K,-0.91%
8/7/2015,3906.94,3866.43,3926.65,3857.91,183.35K,1.96%
8/10/2015,4084.36,3947.47,4101.73,3932.84,306.78K,4.54%
8/11/2015,4066.67,4083.59,4110.13,4042.00,322.03K,-0.43%
8/12/2015,4016.13,4025.67,4078.03,4015.35,255.15K,-1.24%
8/13/2015,4075.46,4010.01,4075.70,3967.82,242.84K,1.48%
8/14/2015,4073.54,4097.92,4113.16,4056.73,253.39K,-0.05%
8/17/2015,4077.87,4058.11,4081.77,4009.99,256.94K,0.11%
8/18/2015,3825.41,4084.31,4103.05,3816.55,319.88K,-6.19%
8/19/2015,3886.14,3748.27,3898.74,3668.19,269.05K,1.59%
8/20/2015,3761.45,3848.40,3880.82,3761.45,212.17K,-3.21%
8/21/2015,3589.54,3714.29,3757.78,3578.17,217.99K,-4.57%
8/24/2015,3275.53,3454.60,3468.15,3266.55,255.44K,-8.75%
8/25/2015,3042.93,3070.01,3200.11,3019.56,276.08K,-7.10%
8/26/2015,3025.69,3062.57,3192.93,2952.01,308.27K,-0.57%
8/27/2015,3205.64,3092.81,3206.72,3028.40,267.30K,5.95%
8/28/2015,3342.29,3246.24,3353.24,3223.62,299.50K,4.26%
8/31/2015,3366.54,3307.40,3368.28,3205.54,280.25K,0.73%
9/1/2015,3362.08,3296.53,3370.50,3190.58,352.46K,-0.13%
9/2/2015,3365.83,3220.85,3387.02,3213.64,347.79K,0.11%
9/7/2015,3250.49,3347.29,3422.22,3240.24,204.22K,-3.43%
9/8/2015,3334.02,3221.79,3340.22,3170.81,154.60K,2.57%
9/9/2015,3399.31,3344.82,3426.65,3330.29,220.47K,1.96%
9/10/2015,3357.56,3349.28,3398.32,3337.31,144.88K,-1.23%
9/11/2015,3347.19,3349.88,3383.13,3315.48,108.55K,-0.31%
9/14/2015,3281.13,3367.64,3373.92,3187.57,205.46K,-1.97%
9/15/2015,3152.23,3208.74,3240.08,3131.98,143.56K,-3.93%
9/16/2015,3309.25,3149.16,3345.92,3131.37,159.71K,4.98%
9/17/2015,3237.00,3287.66,3354.91,3237.00,169.40K,-2.18%
9/18/2015,3251.27,3254.44,3280.88,3227.83,106.90K,0.44%
9/21/2015,3308.25,3222.60,3312.55,3211.93,122.79K,1.75%
9/22/2015,3339.03,3312.37,3371.41,3303.18,146.22K,0.93%
9/23/2015,3263.03,3290.07,3315.94,3253.33,123.17K,-2.28%
9/24/2015,3285.00,3278.90,3300.86,3255.90,102.01K,0.67%
9/25/2015,3231.95,3272.66,3290.86,3201.91,121.42K,-1.61%
9/28/2015,3242.75,3226.61,3246.55,3186.51,74.22K,0.33%
9/29/2015,3178.85,3197.22,3208.42,3159.04,87.15K,-1.97%
9/30/2015,3202.95,3195.90,3223.91,3186.77,78.56K,0.76%
10/8/2015,3296.48,3324.98,3337.33,3294.60,132.08K,2.92%
10/9/2015,3340.12,3302.36,3352.38,3293.97,124.35K,1.32%
10/12/2015,3447.69,3351.14,3486.63,3347.25,221.40K,3.22%
10/13/2015,3445.04,3422.48,3452.05,3413.97,145.43K,-0.08%
10/14/2015,3406.11,3431.14,3458.70,3403.23,152.17K,-1.13%
10/15/2015,3486.82,3403.39,3486.82,3402.32,171.16K,2.37%
10/16/2015,3534.07,3508.52,3537.54,3487.10,208.97K,1.36%
10/19/2015,3534.18,3548.95,3572.99,3502.50,207.61K,0.00%
10/20/2015,3577.70,3527.88,3577.80,3510.44,179.03K,1.23%
10/21/2015,3473.25,3580.84,3601.24,3417.41,282.08K,-2.92%
10/22/2015,3524.53,3453.20,3530.77,3442.31,184.31K,1.48%
10/23/2015,3571.24,3536.84,3581.84,3515.82,198.29K,1.33%
10/26/2015,3589.26,3614.70,3620.76,3561.19,204.25K,0.50%
10/27/2015,3592.88,3569.45,3601.05,3486.10,192.06K,0.10%
10/28/2015,3524.92,3575.80,3598.17,3517.21,170.98K,-1.89%
10/29/2015,3533.31,3539.98,3561.81,3507.97,127.01K,0.24%
10/30/2015,3534.08,3530.22,3574.47,3497.57,139.14K,0.02%
11/2/2015,3475.96,3489.23,3543.45,3474.71,130.00K,-1.64%
11/3/2015,3465.49,3484.72,3501.70,3452.62,101.40K,-0.30%
11/4/2015,3628.54,3477.16,3628.54,3477.16,205.42K,4.70%
11/5/2015,3705.97,3630.78,3781.41,3627.30,398.05K,2.13%
11/6/2015,3793.37,3698.34,3801.70,3694.66,298.75K,2.36%
11/9/2015,3840.35,3796.38,3891.77,3796.38,356.81K,1.24%
11/10/2015,3833.24,3806.67,3876.49,3798.82,286.52K,-0.19%
11/11/2015,3833.65,3828.45,3843.11,3781.41,232.23K,0.01%
11/12/2015,3795.32,3841.74,3843.90,3771.27,217.54K,-1.00%
11/13/2015,3746.24,3756.20,3793.71,3727.58,203.49K,-1.29%
11/16/2015,3764.13,3682.73,3764.41,3680.07,161.69K,0.48%
11/17/2015,3758.39,3790.43,3852.77,3750.16,248.53K,-0.15%
11/18/2015,3715.58,3760.46,3771.85,3706.31,185.69K,-1.14%
11/19/2015,3774.97,3725.62,3775.23,3714.67,154.63K,1.60%
11/20/2015,3774.38,3778.88,3793.54,3757.03,186.95K,-0.02%
11/23/2015,3753.34,3774.44,3802.85,3743.41,175.63K,-0.56%
11/24/2015,3753.89,3745.76,3754.17,3702.74,143.38K,0.01%
11/25/2015,3781.61,3747.76,3781.86,3735.72,151.95K,0.74%
11/26/2015,3759.43,3795.25,3805.84,3756.82,173.53K,-0.59%
11/27/2015,3556.99,3739.10,3742.74,3534.39,208.94K,-5.38%
11/30/2015,3566.41,3554.89,3587.97,3455.07,173.20K,0.26%
12/1/2015,3591.70,3562.32,3617.31,3536.12,136.54K,0.71%
12/2/2015,3721.95,3587.76,3725.85,3573.40,213.54K,3.63%
12/3/2015,3749.30,3709.55,3758.45,3693.14,197.76K,0.73%
12/4/2015,3677.59,3719.73,3726.12,3667.29,151.20K,-1.91%
12/7/2015,3687.61,3681.58,3699.34,3658.58,113.88K,0.27%
12/8/2015,3623.02,3668.84,3668.84,3619.44,125.78K,-1.75%
12/9/2015,3635.94,3613.42,3655.16,3611.49,113.33K,0.36%
12/10/2015,3623.08,3634.37,3678.32,3615.99,120.22K,-0.35%
12/11/2015,3608.06,3605.37,3630.74,3578.15,110.32K,-0.41%
12/14/2015,3711.32,3573.88,3712.50,3571.00,151.77K,2.86%
12/15/2015,3694.39,3707.73,3717.36,3679.23,126.48K,-0.46%
12/16/2015,3685.44,3703.95,3713.09,3677.45,111.34K,-0.24%
12/17/2015,3755.89,3712.78,3768.84,3709.85,177.92K,1.91%
12/18/2015,3767.91,3754.96,3810.22,3750.93,173.47K,0.32%
12/21/2015,3865.96,3762.10,3877.82,3759.99,217.44K,2.60%
12/22/2015,3876.73,3872.10,3880.47,3841.59,180.30K,0.28%
12/23/2015,3866.38,3877.87,3926.69,3862.96,207.02K,-0.27%
12/24/2015,3829.40,3858.13,3867.68,3787.08,147.18K,-0.96%
12/25/2015,3838.20,3832.08,3848.02,3813.20,119.62K,0.23%
12/28/2015,3727.63,3847.53,3853.39,3727.63,153.99K,-2.88%
