Date,Price,Open,High,Low,Vol.,Change %
8/9/2019,6282.13,6300.09,6319.44,6280.67,10.54B,0.12%
8/12/2019,6250.60,6300.67,6309.10,6245.28,9.82B,-0.50%
8/13/2019,6210.96,6251.31,6251.31,6198.07,10.61B,-0.63%
8/14/2019,6267.33,6255.51,6274.58,6240.20,11.69B,0.91%
8/15/2019,6257.59,6192.46,6257.59,6161.67,11.87B,-0.16%
8/16/2019,6286.66,6264.38,6292.38,6235.70,12.24B,0.46%
8/19/2019,6296.71,6310.63,6329.74,6284.78,10.75B,0.16%
8/20/2019,6295.74,6311.91,6317.69,6279.56,11.56B,-0.02%
8/21/2019,6252.97,6290.81,6308.35,6247.99,9.75B,-0.68%
8/22/2019,6239.25,6257.56,6265.96,6210.54,10.23B,-0.22%
8/23/2019,6255.60,6228.13,6255.60,6204.19,10.41B,0.26%
8/26/2019,6214.51,6193.23,6230.31,6149.02,12.06B,-0.66%
8/27/2019,6278.17,6244.57,6289.88,6223.74,11.77B,1.02%
8/28/2019,6281.65,6289.65,6306.33,6267.19,10.70B,0.06%
8/29/2019,6289.12,6288.19,6306.90,6276.42,11.20B,0.12%
8/30/2019,6328.47,6316.12,6329.88,6305.04,13.29B,0.63%
9/2/2019,6290.55,6331.15,6338.11,6281.60,12.65B,-0.60%
9/3/2019,6261.59,6293.36,6310.63,6248.80,12.28B,-0.46%
9/4/2019,6269.66,6266.76,6273.60,6239.00,11.19B,0.13%
9/5/2019,6306.80,6294.28,6307.35,6281.95,11.03B,0.59%
9/6/2019,6308.95,6329.41,6336.91,6305.02,11.42B,0.03%
9/9/2019,6326.21,6328.28,6333.90,6306.74,10.91B,0.27%
9/10/2019,6336.67,6331.73,6342.01,6311.34,11.32B,0.17%
9/11/2019,6381.95,6334.59,6381.95,6328.69,13.67B,0.71%
9/12/2019,6342.17,6399.00,6414.48,6337.52,11.20B,-0.62%
9/13/2019,6334.84,6369.42,6375.80,6318.92,10.67B,-0.12%
9/16/2019,6219.44,6262.29,6266.14,6193.51,10.28B,-1.82%
9/17/2019,6236.69,6215.24,6240.35,6205.30,11.24B,0.28%
9/18/2019,6276.63,6238.71,6276.63,6236.48,10.87B,0.64%
9/19/2019,6244.47,6274.18,6282.06,6242.89,10.69B,-0.51%
9/20/2019,6231.47,6248.97,6256.82,6213.24,13.42B,-0.21%
9/23/2019,6206.20,6240.14,6247.58,6197.39,11.87B,-0.41%
9/24/2019,6137.61,6188.77,6194.59,6115.95,9.01B,-1.11%
9/25/2019,6146.40,6121.49,6146.40,6086.00,9.17B,0.14%
9/26/2019,6230.33,6168.67,6230.33,6165.93,10.52B,1.37%
9/27/2019,6196.89,6213.93,6219.77,6191.66,11.24B,-0.54%
9/30/2019,6169.10,6190.37,6195.73,6152.50,9.33B,-0.45%
10/1/2019,6138.25,6163.98,6176.61,6134.77,9.92B,-0.50%
10/2/2019,6055.42,6124.44,6154.00,6051.69,11.62B,-1.35%
10/3/2019,6038.53,6033.03,6050.60,5997.69,12.11B,-0.28%
10/4/2019,6061.25,6052.75,6076.56,6046.13,11.19B,0.38%
10/7/2019,6000.58,6077.74,6084.17,5988.87,12.75B,-1.00%
10/8/2019,6039.60,6021.69,6046.46,6009.38,12.46B,0.65%
10/9/2019,6029.16,6030.46,6047.79,6017.36,11.18B,-0.17%
10/10/2019,6023.64,6023.98,6044.11,6018.45,8.92B,-0.09%
10/11/2019,6105.80,6033.32,6109.12,6033.32,10.54B,1.36%
10/14/2019,6126.88,6129.23,6153.58,6099.24,11.85B,0.35%
10/15/2019,6158.17,6130.30,6158.17,6118.26,11.87B,0.51%
10/16/2019,6169.59,6170.56,6183.58,6143.85,11.45B,0.19%
10/17/2019,6181.01,6169.90,6197.94,6161.39,11.92B,0.19%
10/18/2019,6191.95,6185.21,6201.17,6178.50,12.56B,0.18%
10/21/2019,6198.99,6207.89,6228.23,6187.36,14.64B,0.11%
10/22/2019,6225.50,6207.49,6229.40,6178.56,11.41B,0.43%
10/23/2019,6257.81,6224.42,6257.81,6197.95,13.59B,0.52%
10/24/2019,6339.65,6271.51,6339.65,6270.19,13.06B,1.31%
10/25/2019,6252.35,6342.61,6348.31,6243.25,15.13B,-1.38%
10/28/2019,6265.38,6256.79,6278.16,6243.35,14.50B,0.21%
10/29/2019,6281.14,6267.68,6281.14,6245.94,14.85B,0.25%
10/30/2019,6295.75,6302.09,6304.05,6264.94,13.96B,0.23%
10/31/2019,6228.32,6290.57,6301.59,6216.29,16.40B,-1.07%
11/1/2019,6207.19,6225.81,6228.41,6193.89,14.21B,-0.34%
11/4/2019,6180.34,6219.13,6242.08,6180.34,10.40B,-0.43%
11/5/2019,6264.15,6204.44,6264.15,6195.30,9.60B,1.36%
11/6/2019,6217.54,6273.92,6274.29,6198.50,7.03B,-0.74%
11/7/2019,6165.62,6234.60,6235.64,6119.42,6.73B,-0.84%
11/8/2019,6177.99,6165.77,6180.20,6139.82,6.07B,0.20%
11/11/2019,6148.74,6171.44,6182.82,6127.88,4.73B,-0.47%
11/12/2019,6180.99,6135.49,6180.99,6133.53,5.77B,0.52%
11/13/2019,6142.50,6177.66,6183.83,6132.25,5.19B,-0.62%
11/14/2019,6098.95,6137.54,6146.40,6062.98,7.22B,-0.71%
11/15/2019,6128.35,6115.76,6137.36,6092.62,4.62B,0.48%
11/18/2019,6122.63,6126.41,6134.31,6098.08,4.71B,-0.09%
11/19/2019,6152.09,6136.94,6152.09,6113.33,5.14B,0.48%
11/20/2019,6155.11,6136.25,6167.41,6123.58,5.17B,0.05%
11/21/2019,6117.36,6135.76,6137.27,6099.57,5.08B,-0.61%
11/22/2019,6100.24,6115.79,6122.48,6086.83,5.14B,-0.28%
11/25/2019,6070.76,6094.75,6105.10,6052.27,4.85B,-0.48%
11/26/2019,6026.19,6091.24,6096.66,6026.19,8.12B,-0.73%
11/27/2019,6023.04,6025.94,6052.49,6002.99,5.74B,-0.05%
11/28/2019,5953.06,6013.27,6036.83,5945.75,5.17B,-1.16%
11/29/2019,6011.83,5949.88,6015.70,5939.40,5.10B,0.99%
12/2/2019,6130.06,6023.61,6130.06,6023.01,5.26B,1.97%
12/3/2019,6133.90,6119.90,6148.37,6107.64,5.26B,0.06%
12/4/2019,6112.88,6121.33,6127.98,6095.31,5.03B,-0.34%
12/5/2019,6152.12,6132.04,6157.93,6131.59,5.23B,0.64%
12/6/2019,6186.87,6160.78,6186.87,6145.12,4.91B,0.56%
12/9/2019,6193.79,6194.08,6210.78,6180.84,5.48B,0.11%
12/10/2019,6183.50,6186.75,6205.13,6179.52,5.11B,-0.17%
12/11/2019,6180.10,6190.58,6204.60,6171.93,4.96B,-0.06%
12/12/2019,6139.40,6185.42,6201.02,6139.40,5.18B,-0.66%
12/13/2019,6197.32,6181.06,6197.32,6167.64,4.85B,0.94%
12/16/2019,6211.59,6197.31,6237.92,6197.31,5.53B,0.23%
12/17/2019,6244.35,6223.44,6244.35,6205.63,5.33B,0.53%
12/18/2019,6287.25,6243.32,6287.25,6219.33,4.99B,0.69%
12/19/2019,6249.93,6274.39,6281.42,6235.84,4.76B,-0.59%
12/20/2019,6284.37,6257.16,6284.37,6231.47,5.28B,0.55%
12/23/2019,6305.91,6309.67,6315.72,6270.54,3.91B,0.34%
12/26/2019,6319.44,6303.06,6326.27,6303.06,3.36B,0.21%
12/27/2019,6329.31,6321.57,6337.34,6312.38,4.21B,0.16%
12/30/2019,6299.54,6329.13,6336.92,6289.55,4.76B,-0.47%
