Date,Price,Open,High,Low,Vol.,Change %
10/19/2018,2987.98,2860.44,2991.96,2854.18,3.53B,2.72%
10/22/2018,3137.58,3015.78,3167.72,3015.78,4.72B,5.01%
10/23/2018,3082.61,3140.29,3149.53,3063.55,3.80B,-1.75%
10/24/2018,3070.26,3066.91,3107.97,3044.58,3.42B,-0.40%
10/25/2018,3067.60,2982.25,3073.79,2968.48,3.49B,-0.09%
10/26/2018,3071.36,3091.76,3113.68,3059.66,3.57B,0.12%
10/29/2018,3028.44,3064.20,3070.21,3015.64,2.78B,-1.40%
10/30/2018,3057.27,3017.94,3081.21,2974.49,3.60B,0.95%
10/31/2018,3096.64,3060.38,3117.21,3054.10,3.49B,1.29%
11/1/2018,3123.98,3122.60,3174.81,3121.67,4.25B,0.88%
11/2/2018,3237.37,3187.68,3237.43,3179.75,4.91B,3.63%
11/5/2018,3237.84,3230.05,3260.89,3190.21,4.44B,0.01%
11/6/2018,3236.00,3231.42,3237.72,3196.76,3.54B,-0.06%
11/7/2018,3221.64,3232.08,3267.97,3220.40,3.86B,-0.44%
11/8/2018,3196.92,3243.55,3249.10,3195.13,3.49B,-0.77%
11/9/2018,3193.07,3182.04,3210.88,3172.63,3.53B,-0.12%
11/12/2018,3284.13,3188.78,3284.13,3183.90,4.56B,2.85%
11/13/2018,3342.20,3244.66,3360.32,3237.45,6.60B,1.77%
11/14/2018,3317.90,3329.70,3356.35,3310.07,5.14B,-0.73%
11/15/2018,3364.59,3308.07,3364.59,3307.89,4.60B,1.41%
11/16/2018,3383.71,3362.18,3405.60,3347.34,5.51B,0.57%
11/19/2018,3387.99,3378.48,3391.46,3345.03,5.41B,0.13%
11/20/2018,3292.17,3355.91,3373.92,3290.72,5.08B,-2.83%
11/21/2018,3308.61,3253.39,3314.32,3249.23,4.25B,0.50%
11/22/2018,3301.42,3317.49,3331.09,3288.31,3.70B,-0.22%
11/23/2018,3170.68,3296.00,3297.71,3164.91,4.41B,-3.96%
11/26/2018,3154.78,3162.95,3188.12,3139.19,3.01B,-0.50%
11/27/2018,3174.56,3176.16,3196.32,3151.86,2.89B,0.63%
11/28/2018,3214.43,3176.22,3214.43,3135.71,3.57B,1.26%
11/29/2018,3138.39,3229.82,3236.77,3138.39,3.66B,-2.37%
11/30/2018,3167.16,3130.19,3171.41,3099.50,3.11B,0.92%
12/3/2018,3273.40,3252.07,3288.65,3234.71,4.54B,3.35%
12/4/2018,3291.25,3268.92,3292.34,3261.34,3.51B,0.55%
12/5/2018,3284.16,3236.20,3302.72,3228.28,3.76B,-0.22%
12/6/2018,3213.65,3264.58,3267.96,3209.18,3.20B,-2.15%
12/7/2018,3214.29,3220.40,3231.04,3207.29,2.58B,0.02%
12/10/2018,3177.93,3194.69,3208.54,3173.41,2.68B,-1.13%
12/11/2018,3204.51,3189.66,3206.35,3182.25,2.44B,0.84%
12/12/2018,3205.80,3217.93,3225.28,3198.11,2.41B,0.04%
12/13/2018,3240.17,3216.90,3261.08,3193.35,3.09B,1.07%
12/14/2018,3160.68,3234.11,3236.67,3157.85,3.09B,-2.45%
12/17/2018,3143.12,3147.47,3157.94,3108.94,2.43B,-0.56%
12/18/2018,3123.29,3125.68,3151.41,3093.70,2.35B,-0.63%
12/19/2018,3072.45,3128.29,3128.88,3068.59,2.03B,-1.63%
12/20/2018,3082.15,3067.10,3094.72,3056.56,2.23B,0.32%
12/21/2018,3062.09,3071.31,3080.07,3038.95,2.40B,-0.65%
12/24/2018,3090.82,3056.81,3091.02,3045.60,2.07B,0.94%
12/25/2018,3057.90,3059.16,3070.26,2989.26,2.97B,-1.07%
12/26/2018,3040.62,3053.91,3074.10,3035.75,2.32B,-0.57%
12/27/2018,3003.99,3085.19,3092.00,3003.14,2.78B,-1.20%
12/28/2018,3012.76,3012.02,3031.97,2988.94,2.54B,0.29%
1/2/2019,2983.17,3018.97,3022.40,2974.88,2.31B,-0.98%
1/3/2019,2953.36,2979.44,3011.40,2952.07,2.70B,-1.00%
1/4/2019,3029.97,2924.78,3030.54,2919.64,3.47B,2.59%
1/7/2019,3088.31,3048.53,3092.18,3037.93,3.67B,1.93%
1/8/2019,3085.44,3079.99,3093.56,3073.53,3.23B,-0.09%
1/9/2019,3089.20,3089.33,3138.25,3080.56,3.96B,0.12%
1/10/2019,3080.56,3088.05,3107.95,3074.72,3.07B,-0.28%
1/11/2019,3104.31,3083.55,3106.67,3071.81,2.91B,0.77%
1/14/2019,3081.38,3107.16,3112.44,3075.25,2.99B,-0.74%
1/15/2019,3128.40,3078.05,3130.00,3071.66,3.18B,1.53%
1/16/2019,3118.39,3128.97,3147.38,3113.64,3.18B,-0.32%
1/17/2019,3088.58,3117.00,3123.68,3085.59,3.13B,-0.96%
1/18/2019,3128.94,3093.73,3131.15,3086.93,3.72B,1.31%
1/21/2019,3148.28,3133.60,3164.19,3126.51,3.21B,0.62%
1/22/2019,3102.49,3145.04,3145.04,3090.88,2.99B,-1.45%
1/23/2019,3106.29,3095.09,3113.17,3090.16,2.49B,0.12%
1/24/2019,3126.66,3108.99,3143.14,3090.19,3.19B,0.66%
1/25/2019,3125.59,3128.98,3152.58,3117.87,3.36B,-0.03%
1/28/2019,3110.72,3143.44,3164.07,3102.55,3.07B,-0.48%
1/29/2019,3079.67,3107.51,3107.51,3029.32,3.28B,-1.00%
1/30/2019,3047.18,3069.03,3093.14,3046.97,2.62B,-1.05%
1/31/2019,3030.38,3043.76,3074.05,3010.62,3.30B,-0.55%
2/1/2019,3121.46,3040.65,3121.96,3040.65,3.02B,3.01%
2/11/2019,3213.43,3128.80,3214.15,3128.80,3.60B,2.95%
2/12/2019,3245.55,3212.17,3252.85,3206.44,4.02B,1.00%
2/13/2019,3302.42,3248.64,3311.36,3239.49,5.12B,1.75%
2/14/2019,3320.30,3302.70,3335.05,3289.63,4.17B,0.54%
2/15/2019,3296.17,3314.56,3327.99,3291.38,4.68B,-0.73%
2/18/2019,3421.78,3316.10,3421.78,3316.10,6.10B,3.81%
2/19/2019,3420.27,3436.55,3454.62,3379.80,6.78B,-0.04%
2/20/2019,3424.30,3418.29,3431.93,3386.02,5.49B,0.12%
2/21/2019,3414.90,3423.58,3488.32,3400.22,6.64B,-0.27%
2/22/2019,3504.32,3404.52,3504.32,3395.33,6.62B,2.62%
2/25/2019,3716.54,3561.61,3716.54,3557.62,11.20B,6.06%
2/26/2019,3701.29,3725.61,3786.61,3680.71,11.54B,-0.41%
2/27/2019,3670.27,3689.84,3731.49,3627.67,8.67B,-0.84%
2/28/2019,3681.01,3673.97,3714.32,3657.17,6.54B,0.29%
3/1/2019,3716.10,3707.18,3719.23,3655.61,6.20B,0.95%
3/4/2019,3796.52,3753.63,3872.12,3750.98,10.04B,2.16%
3/5/2019,3901.51,3784.13,3901.51,3769.96,9.00B,2.77%
3/6/2019,3958.61,3927.43,3961.87,3871.37,11.06B,1.46%
3/7/2019,3996.88,3950.30,4040.46,3923.77,11.34B,0.97%
3/8/2019,3862.56,3895.79,4036.99,3857.51,12.67B,-3.36%
3/11/2019,4018.53,3888.46,4018.53,3877.60,9.30B,4.04%
3/12/2019,4099.73,4052.40,4124.06,4024.77,10.99B,2.02%
3/13/2019,3986.91,4103.66,4103.66,3958.67,10.19B,-2.75%
3/14/2019,3889.47,3955.72,4000.22,3843.74,7.90B,-2.44%
3/15/2019,3923.09,3914.09,3970.95,3882.90,6.47B,0.86%
3/18/2019,4030.67,3935.65,4030.67,3900.21,7.14B,2.74%
3/19/2019,4045.02,4035.36,4079.40,4017.17,7.31B,0.36%
3/20/2019,4032.43,4046.73,4055.32,3962.18,8.42B,-0.31%
3/21/2019,4090.55,4041.77,4120.39,4033.15,9.57B,1.44%
3/22/2019,4090.86,4089.25,4094.64,4012.37,7.49B,0.01%
3/25/2019,4022.12,4014.42,4086.29,4004.29,7.04B,-1.68%
3/26/2019,3915.41,4039.81,4053.44,3904.35,6.95B,-2.65%
3/27/2019,3936.21,3947.15,3957.08,3861.03,5.69B,0.53%
3/28/2019,3894.75,3927.01,3978.76,3893.34,5.51B,-1.05%
3/29/2019,4041.50,3902.75,4041.50,3883.61,7.33B,3.77%
4/1/2019,4194.00,4074.91,4202.85,4074.77,9.56B,3.77%
4/2/2019,4200.29,4222.12,4241.44,4182.24,9.69B,0.15%
4/3/2019,4241.00,4177.39,4246.16,4161.93,8.08B,0.97%
4/4/2019,4251.47,4262.52,4274.21,4213.84,8.47B,0.25%
4/8/2019,4212.90,4285.38,4299.76,4153.90,9.86B,-0.91%
4/9/2019,4235.13,4203.98,4250.21,4175.97,7.82B,0.53%
4/10/2019,4214.60,4209.67,4255.74,4177.50,7.56B,-0.48%
4/11/2019,4121.31,4215.68,4224.17,4117.32,6.70B,-2.21%
4/12/2019,4107.68,4116.06,4134.35,4074.81,5.51B,-0.33%
4/15/2019,4066.82,4170.10,4183.16,4065.80,6.60B,-0.99%
4/16/2019,4167.34,4043.81,4167.34,4017.78,6.83B,2.47%
4/17/2019,4181.10,4167.93,4208.77,4153.85,6.77B,0.33%
4/18/2019,4157.61,4177.36,4196.47,4150.50,6.00B,-0.56%
4/19/2019,4189.13,4156.17,4189.13,4120.54,5.62B,0.76%
4/22/2019,4117.63,4197.46,4199.37,4106.27,6.35B,-1.71%
4/23/2019,4058.06,4111.93,4116.35,4046.90,6.05B,-1.45%
4/24/2019,4104.28,4065.22,4105.82,4019.42,5.49B,1.14%
4/25/2019,3951.58,4085.78,4092.06,3949.87,6.05B,-3.72%
4/26/2019,3916.18,3932.37,3980.07,3914.63,5.00B,-0.90%
4/29/2019,3830.63,3919.18,3930.36,3817.56,5.47B,-2.18%
4/30/2019,3851.00,3819.66,3880.01,3812.35,4.17B,0.53%
5/6/2019,3559.08,3705.37,3714.68,3536.18,5.81B,-7.58%
5/7/2019,3600.64,3578.97,3620.42,3538.21,4.88B,1.17%
5/8/2019,3576.22,3523.90,3642.34,3507.65,4.34B,-0.68%
5/9/2019,3532.98,3540.11,3586.29,3528.05,3.69B,-1.21%
5/10/2019,3673.00,3571.04,3673.68,3501.88,5.24B,3.96%
5/13/2019,3622.29,3632.15,3654.55,3605.87,3.81B,-1.38%
5/14/2019,3591.46,3578.12,3633.38,3574.70,3.57B,-0.85%
5/15/2019,3671.66,3621.00,3678.51,3615.55,3.83B,2.23%
5/16/2019,3689.30,3668.36,3695.27,3654.37,4.24B,0.48%
5/17/2019,3564.51,3693.25,3696.26,3551.06,4.75B,-3.38%
5/20/2019,3547.92,3561.87,3568.14,3488.61,3.98B,-0.47%
5/21/2019,3612.80,3547.62,3626.64,3536.81,4.42B,1.83%
5/22/2019,3606.85,3611.44,3635.83,3578.93,4.25B,-0.16%
5/23/2019,3519.35,3594.30,3594.30,3509.91,4.17B,-2.43%
5/24/2019,3486.57,3501.87,3533.03,3482.03,3.42B,-0.93%
5/27/2019,3587.51,3493.98,3595.27,3477.48,4.23B,2.90%
5/28/2019,3578.79,3587.44,3608.57,3558.05,3.85B,-0.24%
5/29/2019,3575.13,3566.25,3605.64,3555.83,3.66B,-0.10%
5/30/2019,3550.45,3560.47,3560.92,3507.84,3.77B,-0.69%
5/31/2019,3544.72,3548.77,3584.56,3536.36,3.56B,-0.16%
6/3/2019,3499.01,3548.14,3564.96,3485.69,3.83B,-1.29%
6/4/2019,3460.10,3496.91,3502.38,3439.16,3.46B,-1.11%
6/5/2019,3457.25,3493.64,3502.31,3453.61,3.17B,-0.08%
6/6/2019,3393.41,3457.39,3457.39,3386.53,3.42B,-1.85%
6/10/2019,3438.71,3406.34,3456.93,3387.99,3.19B,1.33%
6/11/2019,3564.92,3443.80,3567.02,3434.96,5.03B,3.67%
6/12/2019,3524.82,3553.15,3567.33,3519.52,4.62B,-1.12%
6/13/2019,3531.34,3520.32,3542.36,3501.52,3.54B,0.18%
6/14/2019,3463.68,3532.78,3544.15,3458.87,3.86B,-1.92%
6/17/2019,3458.66,3458.92,3480.28,3442.38,3.09B,-0.14%
6/18/2019,3463.19,3459.82,3481.51,3439.04,2.72B,0.13%
6/19/2019,3512.13,3551.73,3570.30,3510.99,4.30B,1.41%
6/20/2019,3587.11,3509.36,3610.82,3498.18,5.31B,2.13%
6/21/2019,3646.84,3608.05,3664.50,3608.05,5.50B,1.67%
6/24/2019,3642.96,3658.55,3661.84,3627.44,4.27B,-0.11%
6/25/2019,3607.46,3641.29,3641.42,3564.12,4.21B,-0.97%
6/26/2019,3605.25,3583.20,3626.16,3572.29,3.12B,-0.06%
6/27/2019,3640.57,3618.95,3662.64,3618.95,3.49B,0.98%
6/28/2019,3603.32,3639.60,3639.60,3580.27,3.25B,-1.02%
7/1/2019,3720.40,3681.91,3720.40,3662.35,5.27B,3.25%
7/2/2019,3712.00,3714.80,3726.47,3696.67,4.32B,-0.23%
7/3/2019,3672.37,3702.65,3703.44,3659.07,3.58B,-1.07%
7/4/2019,3658.40,3679.22,3692.21,3642.56,3.49B,-0.38%
7/5/2019,3668.54,3663.06,3676.74,3639.54,2.94B,0.28%
7/8/2019,3553.86,3665.10,3665.29,3540.84,4.05B,-3.13%
7/9/2019,3563.09,3552.09,3571.58,3527.85,2.82B,0.26%
7/10/2019,3532.99,3573.09,3576.51,3521.75,2.61B,-0.84%
7/11/2019,3539.97,3552.86,3584.83,3524.28,2.82B,0.20%
7/12/2019,3547.49,3542.95,3557.77,3515.28,2.70B,0.21%
7/15/2019,3604.26,3538.78,3625.28,3496.60,4.10B,1.60%
7/16/2019,3609.88,3597.57,3616.82,3591.01,3.06B,0.16%
7/17/2019,3612.93,3607.96,3632.28,3595.52,3.42B,0.08%
7/18/2019,3550.51,3596.31,3596.31,3549.61,3.19B,-1.73%
7/19/2019,3580.42,3566.07,3609.91,3566.07,3.25B,0.84%
7/22/2019,3513.45,3585.69,3586.07,3502.84,3.31B,-1.87%
7/23/2019,3550.03,3516.52,3550.03,3515.60,2.59B,1.04%
7/24/2019,3592.05,3559.47,3611.44,3559.27,3.54B,1.18%
7/25/2019,3611.95,3591.69,3617.22,3583.98,3.35B,0.55%
7/26/2019,3613.07,3601.67,3616.06,3591.32,2.79B,0.03%
7/29/2019,3619.94,3611.45,3630.02,3600.15,3.02B,0.19%
7/30/2019,3642.88,3623.49,3673.09,3623.48,3.73B,0.63%
7/31/2019,3629.93,3634.19,3644.56,3622.69,3.10B,-0.36%
8/1/2019,3608.97,3610.22,3628.10,3593.24,3.29B,-0.58%
8/2/2019,3559.61,3527.28,3566.18,3513.34,3.70B,-1.37%
8/5/2019,3509.47,3549.48,3583.23,3509.47,3.41B,-1.41%
8/6/2019,3447.25,3445.09,3466.41,3373.66,4.61B,-1.77%
8/7/2019,3423.27,3472.92,3479.28,3423.27,3.23B,-0.70%
8/8/2019,3448.04,3442.51,3455.71,3430.51,3.00B,0.72%
8/9/2019,3403.80,3466.29,3475.36,3399.32,3.22B,-1.28%
8/12/2019,3475.01,3410.89,3475.01,3394.72,3.19B,2.09%
8/13/2019,3446.55,3447.85,3463.06,3432.25,2.84B,-0.82%
8/14/2019,3471.75,3492.06,3511.89,3465.90,3.77B,0.73%
8/15/2019,3493.36,3395.54,3495.25,3388.48,3.98B,0.62%
8/16/2019,3514.54,3488.25,3542.59,3485.37,4.03B,0.61%
8/19/2019,3638.33,3556.07,3638.33,3551.52,5.79B,3.52%
8/20/2019,3633.86,3641.65,3668.95,3625.62,5.44B,-0.12%
8/21/2019,3631.71,3625.20,3645.86,3614.51,4.23B,-0.06%
8/22/2019,3637.23,3641.58,3646.64,3610.54,4.25B,0.15%
8/23/2019,3635.68,3636.87,3653.26,3615.78,4.00B,-0.04%
8/26/2019,3612.69,3567.53,3621.56,3562.98,4.32B,-0.63%
8/27/2019,3670.53,3635.54,3703.92,3634.40,5.17B,1.60%
8/28/2019,3656.15,3669.43,3672.36,3644.78,4.35B,-0.39%
8/29/2019,3662.98,3663.20,3681.76,3642.96,4.45B,0.19%
8/30/2019,3633.87,3684.98,3700.00,3615.71,4.96B,-0.79%
9/2/2019,3736.18,3643.09,3743.65,3641.27,5.37B,2.82%
9/3/2019,3772.59,3742.12,3772.59,3730.56,5.85B,0.97%
9/4/2019,3809.43,3766.86,3809.43,3759.08,6.36B,0.98%
9/5/2019,3850.90,3831.44,3907.08,3831.04,8.09B,1.09%
9/6/2019,3863.95,3866.67,3878.46,3826.94,5.71B,0.34%
9/9/2019,3956.52,3903.43,3956.52,3877.54,6.78B,2.40%
9/10/2019,3936.25,3956.62,3957.09,3912.23,6.43B,-0.51%
9/11/2019,3911.16,3950.35,3960.69,3904.11,5.46B,-0.64%
9/12/2019,3925.85,3922.59,3936.61,3892.85,4.51B,0.38%
9/16/2019,3928.10,3938.98,3951.73,3910.42,5.10B,0.06%
9/17/2019,3837.06,3917.88,3917.88,3820.22,5.11B,-2.32%
9/18/2019,3833.04,3844.81,3850.88,3809.07,3.99B,-0.10%
9/19/2019,3879.42,3844.98,3879.42,3826.22,4.04B,1.21%
9/20/2019,3885.78,3881.65,3899.76,3867.84,4.53B,0.16%
9/23/2019,3857.00,3872.96,3872.96,3820.59,4.63B,-0.74%
9/24/2019,3873.03,3853.31,3910.36,3851.30,5.06B,0.42%
9/25/2019,3793.76,3855.19,3855.19,3790.58,4.77B,-2.05%
9/26/2019,3692.84,3802.61,3810.28,3692.84,4.86B,-2.66%
9/27/2019,3728.29,3696.35,3745.43,3696.35,3.98B,0.96%
9/30/2019,3686.85,3734.49,3747.78,3686.85,3.48B,-1.11%
10/8/2019,3666.42,3693.82,3716.29,3664.30,3.52B,-0.55%
10/9/2019,3699.40,3656.60,3702.22,3635.43,3.36B,0.90%
10/10/2019,3756.70,3706.76,3760.40,3699.50,3.76B,1.55%
10/11/2019,3757.56,3763.89,3775.52,3725.75,4.09B,0.02%
10/14/2019,3810.57,3789.43,3831.30,3781.31,5.19B,1.41%
10/15/2019,3751.03,3800.20,3800.20,3747.72,4.35B,-1.56%
10/16/2019,3732.89,3755.66,3771.33,3731.12,3.65B,-0.48%
10/17/2019,3736.64,3738.39,3748.90,3726.72,3.14B,0.10%
10/18/2019,3689.73,3741.76,3759.81,3682.65,3.66B,-1.26%
10/21/2019,3681.07,3687.45,3687.62,3647.57,3.13B,-0.23%
10/22/2019,3724.24,3684.57,3726.39,3682.78,3.25B,1.17%
10/23/2019,3692.19,3724.98,3725.15,3683.85,3.06B,-0.86%
10/24/2019,3681.34,3690.99,3694.74,3653.07,2.97B,-0.29%
10/25/2019,3717.65,3680.34,3720.89,3657.67,3.46B,0.99%
10/28/2019,3796.04,3755.52,3796.12,3747.95,5.13B,2.11%
10/29/2019,3733.38,3790.18,3790.18,3733.38,5.49B,-1.65%
10/30/2019,3700.71,3712.96,3727.72,3686.10,4.35B,-0.88%
10/31/2019,3666.97,3704.06,3712.66,3663.05,3.77B,-0.91%
11/1/2019,3698.25,3658.88,3700.76,3650.80,3.44B,0.85%
11/4/2019,3721.94,3707.49,3745.68,3707.49,3.91B,0.64%
11/5/2019,3750.16,3728.29,3761.22,3706.11,4.32B,0.76%
11/6/2019,3711.26,3745.42,3753.19,3697.39,3.96B,-1.04%
11/7/2019,3739.51,3706.28,3749.63,3699.51,3.62B,0.76%
11/8/2019,3729.88,3761.63,3777.92,3727.70,4.26B,-0.26%
11/11/2019,3647.00,3708.25,3708.25,3642.02,3.87B,-2.22%
11/12/2019,3645.28,3648.33,3653.68,3597.54,3.43B,-0.05%
11/13/2019,3645.25,3644.27,3659.04,3626.93,2.88B,0.00%
11/14/2019,3678.00,3645.79,3686.87,3641.70,3.31B,0.90%
11/15/2019,3645.23,3675.83,3699.31,3645.23,3.49B,-0.89%
11/18/2019,3675.07,3639.92,3682.94,3636.93,3.25B,0.82%
11/19/2019,3752.89,3678.06,3752.89,3674.99,3.71B,2.12%
11/20/2019,3731.01,3755.06,3774.24,3726.86,4.05B,-0.58%
11/21/2019,3724.88,3716.79,3741.74,3705.79,3.15B,-0.16%
11/22/2019,3688.81,3731.85,3775.22,3666.39,4.48B,-0.97%
11/25/2019,3672.23,3691.71,3694.02,3641.45,4.27B,-0.45%
11/26/2019,3672.52,3678.08,3692.56,3662.29,4.20B,0.01%
11/27/2019,3681.01,3666.44,3701.18,3653.18,3.83B,0.23%
11/28/2019,3666.03,3675.41,3689.97,3656.02,3.22B,-0.41%
11/29/2019,3670.33,3664.07,3684.20,3635.15,2.97B,0.12%
12/2/2019,3682.41,3674.51,3697.54,3667.25,3.09B,0.33%
12/3/2019,3699.17,3667.04,3699.17,3645.60,2.99B,0.46%
12/4/2019,3706.27,3680.19,3718.73,3677.72,3.10B,0.19%
12/5/2019,3753.51,3714.36,3762.25,3709.05,3.97B,1.27%
12/6/2019,3790.50,3753.63,3790.50,3748.06,3.76B,0.99%
12/9/2019,3804.32,3803.86,3820.04,3789.71,4.37B,0.36%
12/10/2019,3829.22,3796.33,3831.40,3783.57,4.45B,0.65%
12/11/2019,3806.66,3824.47,3835.57,3795.01,4.39B,-0.59%
12/12/2019,3797.52,3804.53,3821.85,3793.39,4.01B,-0.24%
12/13/2019,3854.78,3829.21,3861.17,3814.17,5.07B,1.51%
12/16/2019,3939.03,3872.19,3939.03,3864.97,5.85B,2.19%
12/17/2019,3988.97,3942.77,4009.31,3939.07,7.16B,1.27%
12/18/2019,3990.22,3985.11,4013.90,3976.31,5.90B,0.03%
12/19/2019,3987.29,3992.82,3999.76,3967.70,4.99B,-0.07%
12/20/2019,3945.52,3989.47,4004.10,3944.39,5.05B,-1.05%
12/23/2019,3874.91,3928.25,3954.71,3872.03,4.57B,-1.79%
12/24/2019,3945.60,3887.69,3945.60,3881.54,4.15B,1.82%
12/25/2019,3966.16,3936.68,3977.51,3931.23,4.40B,0.52%
12/26/2019,3994.59,3966.06,3994.59,3957.62,4.40B,0.72%
12/27/2019,3956.70,4001.46,4024.43,3953.79,6.61B,-0.95%
12/30/2019,4007.03,3944.74,4007.03,3915.53,5.96B,1.27%
12/31/2019,4024.13,4008.58,4030.81,3996.52,4.81B,0.43%
